overall,reviewText
3.0,"my wife got this as a last-minute costume for a 20s party (gotta love prime) and it looked great. she said it was a tad big and while it didn't billow it definitely wasn't form fitting so if that's what you're looking for, go a size down. it wasn't shipped in the greatest container but there weren't any noticeable imperfections. my wife has actually worn this to other functions so if you get the right size, it's a great item. she was worried it would be really uncomfortable but she said it wasn't scratchy at all."
4.0,After reading all the reviews I was able to order the correct size.  The dress fit great and worked great for the party that I needed it for.
5.0,"I read the reviews, im a small size and i ordered a Medium, and it fit perfect on me!"
4.0,"Make sure to order a size larger than you normally would!  I'm generally a size 4 in a dress, which would be a small.  I took the advice of other reviews and ordered a medium.  The medium was almost too small as well.  It fit great on top (I'm smaller on top), but was snug through the hips.  But overall it looked great!  The fringe wasn't fraying and didn't fall off.  The headpiece did leave some to be desired, the feather didn't flop, but it was a scrawny little feather.  I recommend getting more feathers and gluing them to the band so you have a fuller headpiece. It was a quality costume, the only issue being the sizing, but since I ordered a size up it wasn't a problem.  I added a photo for those still questioning (I'm the blonde)."
5.0,Loved the flapper dress and won 1st place in costume :-)
2.0,Both small and medium sizes were too small and very unlike any typical sizing.
2.0,Both the small and medium were too small.  Very unlike typical sizing!
5.0,I'm about 5'1 and 116 lbs. I read some reviews and decided to order a medium instead of a small and that was the right choice. Besides the straps being a little too long so the dress hung too low on me (I'm a curvy girl!) it was fantastic. I wore it to a costumed event and everyone thought I looked great! Even random guests came over to take pictures with me! I would absolutely buy from them again.
4.0,"I usually wear small/medium size, but after reading the reviews, i bought the extra large: best thing i ever did. The medium or large would not fit like the extra large. Especially if you have hips.
The dress was quite nice for the price."
5.0,It still worked out great! It was even Warm!
3.0,It's a costume... Not something to wear to a really nice party... Fun for a costume party though.
5.0,"Fit kinda of small had to lose a couple of pounds before the  event because of it but it was very cute.  Received a lot of compliments, also VERY WELL made, not cheap at all. was comfortable once I lost a couple of pounds because it has a stretchy character to it.  Recommend."
5.0,Fringe goes all the way around.  It'perfect!
4.0,It fit the way I thought it would I was pleased with it:)
5.0,Great looking dress. It was a hit at the Great Gatsby event I went to.
1.0,I have to return
5.0,"the flapper costume is good,,it fits a bit large but looks good anyways"
3.0,Runs small. It's hard to find a costume that fits trus to size. I like the design though. I am keeping it for the slimmer days!
4.0,I normally wear a size 6 or 8 and ordered the large based on other's reviews. Glad I did...there is no room to spare but it is cute and will work just fine for a costume.
4.0,"One of the better quality Halloween costumes I've found, however like all other costumes, this too runs too small."
4.0,"Love this dress, but size up! I ordered according to their size charts and this fit like a sausage casing."
4.0,"Runs large. Great quality, received tons of compliments!"
5.0,"Based on other reviews, I bought one size up, and it fit perfectly! The costume held together pretty well considering the price (only a few fringe pieces have fallen off), and I will be able to reuse. I got tons of compliments at the costume party I wore this to, and the headband rocks! Would definitely purchase again."
5.0,Dress was very nice for the money. Actually it didn't even look like a costume it looked like the real thing.  Well worth the money.  I wear a size 10 but ordered a small and it fit.  Had a lot of compliments on it at our Roaring 20s Dance.  Will come back if I ever need another costume.
1.0,Medium fit like a small on bottom and large on top. Wasnt too happy with it but i cut it up and fixed it to fit correctly.
5.0,Beautiful dress. Well made. Was surprised that it fit as well as it did.
5.0,I bought it for my mother in law and she loved it!
4.0,Nice dress great price.
5.0,I usually wear a small (I am 5'3 and 118 lbs) but read the other reviews. So glad I listened and bought the medium. It is snug in the hip area.
4.0,The costume was a good fit. Thank you.
5.0,All I can say is perrrrrfect!
4.0,I loved this costume and I appreciate it fitting so well for a costume.
4.0,"Perfect for the party but unlike the other reviewers, it ran a little big on me. I had to take it in to make it work. The headpiece was a little thin and cheap for my taste; I got a different one locally."
1.0,"Very flimsy material, came open in the seams and fringes fell off when unpacking. Total waste!!"
4.0,Good quality considering the great price I paid. I was pleasantly surprised by that.  I will be able to utilize it many times.
5.0,on time very happy......well packed and exactly like picture
4.0,"Similar to other reviewers, the dress is a much better quality than expected for a costume. Its a little too short (which I think was the intent for this style of dress) for my comfort, but nothing a pair of tights can't fix."
4.0,"It's not SUPER well made, but for a costume, it's pretty good and the price was right!"
4.0,"Glad I read the reviews. I wear a size small but read the reviews and ordered a medium.  I carry all my weight in my thighs, hips and butt. I am very glad I ordered a medium! Great dress for the price."
3.0,"The dress is very nice. I usually could fit in M or L but to make sure it is not too short, I go for XL which is a little too long but I think it is better than too short. The material is good. It does not look cheap. However, the head piece is poor quality. It was torn off when I wanted to try it for the first times. However I just sew it back together so it is ok now. And the feather is very small. I would have rate it higher if the head piece is better quality."
